class,img_path,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191
class8,../Datasets/wang/Images/train/class8/870.jpg,0.000712077,0.000518799,0.000661214,0.000895182,0.00116984,0.00166829,0.00198364,0.00236003,0.0030721,0.00363159,0.00571696,0.010732,0.0318095,0.043396,0.0586344,0.0655009,0.0423279,0.0201925,0.0151062,0.0151571,0.0169067,0.0189107,0.0239868,0.0268046,0.0293884,0.0358785,0.0390218,0.0352682,0.0276896,0.0233154,0.0230001,0.0241089,0.0255839,0.0248617,0.0238444,0.0220133,0.0212199,0.0218201,0.01887,0.0149028,0.0109965,0.00832113,0.00771077,0.00880941,0.0143229,0.0190837,0.0203451,0.0230611,0.0222371,0.0129496,0.00558472,0.00355021,0.00243123,0.00221761,0.00181071,0.00271606,0.00221761,0.00190226,0.00182088,0.00134277,0.0010376,0.000823975,0.000742594,0.00132243,0.000132243,0.000305176,0.000762939,0.00149536,0.00537109,0.0279541,0.0685221,0.0843404,0.0549215,0.0267639,0.0256449,0.0301412,0.0417684,0.0427653,0.0240987,0.0199178,0.0197245,0.0219727,0.0247599,0.0261434,0.0267741,0.0302633,0.0349426,0.0317688,0.0286865,0.0239258,0.0218709,0.019694,0.0170288,0.0155131,0.0136719,0.0141093,0.0186768,0.0251363,0.0253703,0.0200094,0.0150146,0.011851,0.0102743,0.0075175,0.00668335,0.00488281,0.00334676,0.00292969,0.00238037,0.00174967,0.00137329,0.0013326,0.00128174,0.00108846,0.0012207,0.00125122,0.00126139,0.00142415,0.00231934,0.00254313,0.0016276,0.00100708,0.000437419,0.000132243,0.000111898,1.01725e-05,0,0,3.05176e-05,0.000101725,0.000325521,0.000895182,0.00480143,0.0345459,0.0779826,0.0824788,0.0653585,0.0558065,0.0506795,0.0265808,0.019928,0.0173442,0.0177307,0.0192261,0.0185343,0.0203349,0.0239563,0.026825,0.0252991,0.0239054,0.0220846,0.0210266,0.0210876,0.0191956,0.0203145,0.0215759,0.026591,0.0300903,0.0295512,0.024821,0.01946,0.0164693,0.0155538,0.0144145,0.0128886,0.0106405,0.008962,0.00789388,0.0059611,0.00484212,0.00407918,0.00337728,0.00276693,0.00212606,0.00202433,0.00182088,0.00156657,0.00163778,0.00148519,0.00140381,0.00128174,0.00150553,0.00195312,0.00289917,0.00179036,0.000976562,0.000600179,0.000274658,0.000172933,0.000111898,4.06901e-05,1.01725e-05
class8,../Datasets/wang/Images/train/class8/871.jpg,0.00505575,0.00406901,0.00450643,0.00418091,0.00507609,0.00583903,0.00756836,0.00991821,0.0115865,0.0136007,0.0146383,0.0143941,0.0138041,0.0151469,0.0160624,0.0168966,0.0158691,0.015391,0.0142212,0.0129089,0.0132853,0.0117594,0.01238,0.0118612,0.0114746,0.0116475,0.0117594,0.0123494,0.0147603,0.0189514,0.0192871,0.0179036,0.0166321,0.014679,0.0152384,0.0167847,0.0157369,0.0143534,0.01533,0.0169779,0.0188599,0.0201111,0.0226237,0.0286153,0.0260213,0.0238647,0.023112,0.0254924,0.024648,0.0281169,0.0425517,0.0674744,0.0917053,0.0135803,0.00594076,0.00475057,0.0055542,0.00522868,0.00397746,0.00181071,0.00110881,0.000467936,0.000254313,0.000244141,0.00321452,0.00350952,0.00385539,0.00468953,0.0053304,0.00655111,0.00773112,0.0085144,0.00994873,0.0151672,0.0177816,0.0206095,0.0209757,0.0226135,0.0268555,0.0286764,0.0235189,0.0236308,0.0258077,0.0262858,0.0239665,0.0235596,0.0302633,0.0327861,0.0358175,0.0295512,0.0295308,0.0290019,0.0274556,0.0297343,0.0305583,0.0317078,0.0349935,0.0311381,0.0278015,0.0310669,0.026947,0.0362142,0.0184835,0.010081,0.00886027,0.00783285,0.00790405,0.00794474,0.00824992,0.0107524,0.0110474,0.0124003,0.0103963,0.00737508,0.00535075,0.00389608,0.00376383,0.00341797,0.00358073,0.00369263,0.00332642,0.00275675,0.000681559,0.000376383,0.000193278,0.000233968,3.05176e-05,1.01725e-05,0.00498454,0.00526937,0.00693766,0.0126343,0.0282389,0.0269877,0.0217285,0.0221456,0.0273234,0.0332031,0.0454102,0.0429789,0.0364278,0.0351664,0.0297953,0.0302327,0.0306803,0.0339864,0.0394287,0.034434,0.0277303,0.0274556,0.0312398,0.0296936,0.0354818,0.016276,0.0101725,0.0105184,0.0100708,0.00973511,0.00953166,0.00960287,0.00960287,0.00924683,0.00937907,0.00899251,0.00899251,0.00982666,0.0110474,0.0127563,0.0117798,0.0112406,0.010966,0.0109456,0.0137838,0.0137024,0.0126343,0.0125427,0.00843302,0.00638835,0.00507609,0.00439453,0.00441488,0.00397746,0.00455729,0.00352987,0.00308228,0.00110881,0.000671387,0.000528971,0.000376383,0.000264486,0.000183105,7.12077e-05
class8,../Datasets/wang/Images/train/class8/872.jpg,0.00397746,0.00204468,0.00182088,0.00186157,0.00262451,0.00326538,0.00403849,0.00469971,0.00572713,0.00721232,0.00958252,0.0121053,0.0147502,0.0180461,0.0249939,0.0337423,0.0431722,0.0480754,0.0519409,0.0492249,0.0437012,0.0363871,0.0287374,0.0220133,0.0177612,0.0144246,0.011912,0.0114034,0.0117594,0.0125529,0.0160828,0.021403,0.0224406,0.0302022,0.0251973,0.0179952,0.0122986,0.00658162,0.00560506,0.00512695,0.00502523,0.005778,0.00536092,0.00614421,0.00717163,0.00795492,0.00972494,0.0108337,0.0130615,0.0139669,0.0153097,0.0186259,0.0201925,0.0218709,0.0257467,0.0310262,0.0302327,0.0184021,0.00837199,0.00484212,0.00244141,0.00104777,0.000274658,0.000101725,0.00250244,0.00175985,0.00153605,0.0015564,0.00157674,0.00206502,0.00256348,0.00308228,0.00414022,0.0050354,0.00645955,0.00820923,0.0107931,0.0140279,0.0204264,0.02771,0.0369263,0.0458476,0.0556844,0.0613302,0.0674438,0.0701599,0.0676473,0.0479736,0.0282898,0.0170695,0.0131632,0.0103861,0.00917562,0.00834147,0.00772095,0.0069987,0.0064799,0.00622559,0.00680542,0.00670369,0.00671387,0.00689697,0.00704956,0.00705973,0.00695801,0.00678508,0.00728353,0.00845337,0.00924683,0.0105082,0.0111084,0.0124512,0.0143229,0.0151672,0.0164185,0.0184835,0.0201111,0.0210876,0.0247091,0.0279948,0.0227051,0.0112915,0.00653076,0.0037028,0.00211589,0.00084432,0.000142415,4.06901e-05,0.000254313,0.000549316,0.00157674,0.0131734,0.0253805,0.0266418,0.0205994,0.0144552,0.0133362,0.00813802,0.00578817,0.00534058,0.006663,0.00858561,0.00974528,0.0134786,0.0174866,0.0259603,0.0352071,0.043396,0.0474447,0.0495911,0.047699,0.0441691,0.0372823,0.030599,0.0256551,0.0184733,0.0138652,0.0115865,0.00952148,0.00840251,0.00712077,0.00674438,0.00634766,0.00592041,0.00674438,0.00670369,0.00634766,0.00668335,0.00710042,0.00713094,0.00780233,0.00845337,0.00861613,0.00901286,0.0101115,0.0115255,0.0117594,0.0132955,0.0149638,0.0174357,0.0199178,0.0217183,0.0239258,0.031901,0.0341492,0.0205383,0.0112203,0.00687663,0.00500488,0.00265503,0.0014445,0.000783285
class8,../Datasets/wang/Images/train/class8/873.jpg,0.0047404,0.00508626,0.01238,0.05071,0.0474447,0.0181987,0.0138041,0.0142008,0.013916,0.0137634,0.0150553,0.0154012,0.0152384,0.0158488,0.014445,0.0142008,0.0127258,0.0126851,0.011912,0.0117594,0.0123393,0.0123088,0.0112101,0.0112305,0.0108744,0.0109965,0.0102844,0.0099589,0.0110575,0.0115051,0.0116577,0.0118103,0.0120138,0.0126139,0.0124512,0.013031,0.0140177,0.0139669,0.0145365,0.0179138,0.0182597,0.0198466,0.0224711,0.026123,0.0249939,0.029836,0.0290527,0.0249837,0.028656,0.0280965,0.0331319,0.0227661,0.0176493,0.0238647,0.0335592,0.0243835,0.00831095,0.00258382,0.000956217,0.000559489,0.000223796,0.000244141,7.12077e-05,8.13802e-05,0.000437419,0.00177002,0.01238,0.0772807,0.0269775,0.0183411,0.0169576,0.0169983,0.0166016,0.0166219,0.0174255,0.0158691,0.0161845,0.0145365,0.0145162,0.0143534,0.0143433,0.0148621,0.0148722,0.0144348,0.0164083,0.016215,0.0169983,0.0167033,0.0177205,0.0172933,0.018748,0.0190125,0.0205688,0.0221456,0.0226746,0.0228271,0.0219421,0.0207214,0.0205485,0.0186564,0.0179749,0.0188599,0.0189107,0.0197042,0.019043,0.0195719,0.0193583,0.0208537,0.0174662,0.0148926,0.0133667,0.0107117,0.0102946,0.0113017,0.0134786,0.0120239,0.0145874,0.0225728,0.0297852,0.00814819,0.00129191,0.000539144,0.000203451,9.15527e-05,1.01725e-05,1.01725e-05,0,0,0.000661214,0.00313314,0.0191447,0.0877482,0.0281372,0.0211589,0.0196431,0.0214132,0.0196737,0.0175781,0.0152283,0.0144653,0.0146586,0.0144958,0.0144348,0.0136922,0.0140076,0.0158183,0.0181681,0.0201518,0.0229492,0.0227865,0.0231323,0.023641,0.0234985,0.0231832,0.0217183,0.0210063,0.0201416,0.0215556,0.0224813,0.021993,0.0224915,0.0213928,0.0204163,0.0202942,0.0188395,0.0190633,0.0156352,0.0138448,0.0128682,0.0124919,0.011495,0.0106303,0.0102641,0.0112508,0.0114848,0.00991821,0.00876872,0.00880941,0.0109253,0.0125834,0.0151672,0.0144348,0.0184835,0.0056661,0.000681559,0.000284831,0.000223796,6.10352e-05,2.03451e-05,1.01725e-05,0,0
class8,../Datasets/wang/Images/train/class8/874.jpg,0.00289917,0.00352987,0.00771077,0.019165,0.0275065,0.0217489,0.0179647,0.0151265,0.0158997,0.0162964,0.0160116,0.0172017,0.0189718,0.0221354,0.0238546,0.0244853,0.0282186,0.0345561,0.0465291,0.0588888,0.0612996,0.0529175,0.0463765,0.0390015,0.0280863,0.0197347,0.0145874,0.0109762,0.00849406,0.00695801,0.0055542,0.00513713,0.00444539,0.00406901,0.00365194,0.00336711,0.00299072,0.00306193,0.0030721,0.00267537,0.00264486,0.00242106,0.00201416,0.00170898,0.00280762,0.00275675,0.0037028,0.00621541,0.00987752,0.0138346,0.0157572,0.0206502,0.0354614,0.050588,0.0458171,0.0152486,0.00232951,0.000671387,0.000203451,4.06901e-05,6.10352e-05,1.01725e-05,2.03451e-05,0,0.000203451,0.000742594,0.0051473,0.0135193,0.0170492,0.0144958,0.0131124,0.0116577,0.0107524,0.0102539,0.0121867,0.0136414,0.0142721,0.0147807,0.0117188,0.00974528,0.00890096,0.00836182,0.00776164,0.00843302,0.00832113,0.00907389,0.00869751,0.00945028,0.0107422,0.0114543,0.0129089,0.01533,0.0169474,0.0197245,0.0239563,0.0299276,0.0379842,0.0457865,0.0544027,0.0584513,0.0510864,0.0400492,0.0317891,0.0229085,0.0143026,0.00989787,0.00768026,0.00731405,0.0121562,0.013916,0.0141703,0.0172424,0.016215,0.0319824,0.0454915,0.0433655,0.0227153,0.00874837,0.00450643,0.00241089,0.000834147,0.000610352,0.000295003,0.000244141,6.10352e-05,8.13802e-05,3.05176e-05,0,0.00220744,0.00580851,0.0135193,0.0220235,0.0221456,0.0223897,0.0225118,0.0228882,0.0219625,0.01238,0.00830078,0.00784302,0.00734456,0.00756836,0.0075887,0.00843302,0.00840251,0.00923665,0.00939941,0.0102539,0.0114644,0.0132039,0.0151265,0.0173848,0.0186462,0.0217692,0.025828,0.0311788,0.0377096,0.0404968,0.0458374,0.0466614,0.0396322,0.0341085,0.0274455,0.0206706,0.0164693,0.0138652,0.0099589,0.00987752,0.0127258,0.0149536,0.019694,0.0277913,0.0372518,0.0454712,0.0331828,0.0201721,0.0119324,0.00771077,0.00547282,0.00360107,0.00295003,0.00256348,0.00184123,0.00121053,0.000752767,0.000569661,0.000305176,0.000183105,5.08626e-05,5.08626e-05,2.03451e-05,0
class8,../Datasets/wang/Images/train/class8/875.jpg,0.00108846,0.0018514,0.00431315,0.00622559,0.00502523,0.00527954,0.00535075,0.00480143,0.00454712,0.00609334,0.00586955,0.00557454,0.00504557,0.00493368,0.00649007,0.00746663,0.00796509,0.010966,0.0145264,0.0186259,0.0242411,0.0286255,0.0328166,0.0388387,0.0397034,0.0387166,0.0354106,0.0318095,0.0272827,0.0257568,0.0251973,0.0249023,0.0226237,0.0208639,0.0198975,0.0172119,0.0160217,0.0135498,0.0117188,0.0103251,0.00963338,0.00967407,0.0105693,0.0108337,0.0118408,0.0150757,0.0165202,0.0182495,0.0267436,0.0288696,0.0382792,0.0500692,0.0564168,0.0273946,0.00895182,0.00556437,0.00455729,0.00343831,0.00256348,0.00178019,0.00143433,0.00102743,0.00084432,0.00211589,0.000742594,0.00208537,0.00784302,0.00642904,0.00572713,0.00483195,0.00545247,0.00501506,0.0053304,0.00593058,0.0072937,0.00879924,0.0122375,0.0142314,0.0170492,0.0209452,0.0256958,0.0310669,0.0349833,0.0394491,0.0424398,0.0442098,0.0474548,0.0485331,0.04835,0.0447896,0.0418803,0.0377299,0.0349528,0.0333557,0.0338745,0.0387166,0.0341288,0.0330811,0.02948,0.0257975,0.0181987,0.0133464,0.010376,0.00759888,0.00592041,0.00508626,0.00460815,0.00482178,0.00415039,0.0039978,0.00404867,0.0037028,0.00339762,0.00304159,0.00270589,0.00290934,0.00234985,0.00243123,0.00298055,0.00348918,0.00321452,0.00311279,0.00233968,0.00112915,0.000752767,0.000315348,5.08626e-05,1.01725e-05,0.0012207,0.00233968,0.00678508,0.00591024,0.0057373,0.00580851,0.00578817,0.00761922,0.0118612,0.0232646,0.0309652,0.0342712,0.0383911,0.0444031,0.0509237,0.0580648,0.0604045,0.0592448,0.0574036,0.0505981,0.0438741,0.0405172,0.0393066,0.040802,0.0365194,0.0335083,0.0272013,0.0181987,0.0141296,0.0118001,0.00984701,0.00946045,0.00834147,0.00761922,0.00709025,0.0064799,0.00737508,0.0064799,0.0057373,0.00543213,0.00490316,0.00443522,0.00388591,0.00377401,0.00337728,0.00339762,0.00376383,0.00267537,0.00270589,0.00261434,0.00223796,0.00205485,0.00195312,0.00186157,0.00224813,0.00261434,0.0027771,0.00265503,0.00198364,0.00142415,0.00080363,0.000467936,0.000345866,0.000315348
class8,../Datasets/wang/Images/train/class8/876.jpg,0.00243123,0.0062561,0.0139669,0.013916,0.00979614,0.00876872,0.00842285,0.00783285,0.00789388,0.00829061,0.00981649,0.0120138,0.0140177,0.0133769,0.0143738,0.0140381,0.0139262,0.0136414,0.0136719,0.0145772,0.0147909,0.0147502,0.014801,0.0142212,0.0133158,0.0120138,0.0114034,0.0107625,0.00946045,0.0100098,0.0101827,0.0101217,0.0145671,0.0155741,0.0164185,0.0175883,0.0215658,0.0276286,0.0489705,0.0496826,0.0547791,0.0681356,0.102895,0.0634054,0.037974,0.0258382,0.00760905,0.00488281,0.00465902,0.00472005,0.00394694,0.00421143,0.00416056,0.00409953,0.0045166,0.00437419,0.00465902,0.00419108,0.00380452,0.00273641,0.00215658,0.00141398,0.0010376,0.000935872,0.00921631,0.030365,0.0202433,0.0139262,0.0137838,0.0137838,0.013387,0.0131124,0.0125631,0.012675,0.0128886,0.0126241,0.0129496,0.0126241,0.0132243,0.014506,0.015391,0.0163778,0.0139669,0.0130514,0.0135905,0.0155029,0.017863,0.0181885,0.0186462,0.022349,0.0500387,0.0640462,0.0645243,0.0710042,0.0501506,0.0597941,0.057078,0.0478109,0.0218913,0.0124817,0.00805664,0.00629679,0.00569661,0.00547282,0.00531006,0.00456746,0.00432332,0.00430298,0.00388591,0.00351969,0.00354004,0.00336711,0.00369263,0.00311279,0.00348918,0.00351969,0.00349935,0.00385539,0.00450643,0.00485229,0.00592041,0.00458781,0.00249227,0.00139364,0.000701904,0.000295003,8.13802e-05,4.06901e-05,0.009257,0.0107727,0.0157064,0.0199585,0.0278931,0.0317383,0.018158,0.0127157,0.012146,0.0123393,0.0118815,0.0122274,0.013387,0.0148519,0.0151265,0.0164693,0.0195923,0.021342,0.0303955,0.0766296,0.0731405,0.0787354,0.0589803,0.044871,0.0468343,0.0436707,0.0430705,0.0368042,0.0223897,0.0125936,0.00865682,0.00769043,0.00680542,0.00611369,0.00606283,0.00534058,0.00507609,0.00549316,0.00519816,0.00434367,0.00441488,0.00429281,0.00420125,0.00427246,0.00387573,0.00355021,0.00335693,0.00337728,0.00323486,0.00360107,0.00310262,0.00331624,0.00345866,0.0039266,0.00442505,0.00448608,0.00461833,0.00448608,0.00270589,0.00158691,0.000712077,0.000305176,0.000193278,4.06901e-05
class8,../Datasets/wang/Images/train/class8/877.jpg,0.00161743,0.00287882,0.00564575,0.00972494,0.0117289,0.0126343,0.0146484,0.0172424,0.0188904,0.0220947,0.0257365,0.0287679,0.026296,0.021342,0.0180562,0.0151164,0.0139465,0.0131632,0.0130107,0.0118103,0.0112203,0.010671,0.00899251,0.00891113,0.00929769,0.00907389,0.00975545,0.00958252,0.009257,0.0083313,0.00869751,0.00768026,0.00852458,0.00964355,0.0112406,0.0148214,0.0163574,0.0176188,0.017924,0.0205892,0.0234273,0.0253296,0.0300191,0.0437927,0.0372111,0.0322367,0.0282389,0.0260315,0.0280151,0.0269775,0.0183818,0.0116882,0.0115153,0.0126038,0.0148315,0.0181376,0.0263367,0.0299784,0.0121765,0.00574748,0.00286865,0.00123088,0.000478109,0.000203451,0.0012207,0.00272624,0.0055542,0.00804647,0.00974528,0.0113525,0.0130208,0.0140889,0.0162964,0.0200094,0.0209554,0.0250142,0.0306091,0.0283305,0.0223389,0.0178019,0.0161641,0.0156555,0.0147095,0.0158488,0.0151571,0.0132345,0.0118306,0.0103048,0.00990804,0.0103556,0.0127258,0.0148621,0.0163574,0.0180359,0.0185649,0.017568,0.0192566,0.0210164,0.0215658,0.0233968,0.0337219,0.0307312,0.0272522,0.0209757,0.0190328,0.0222677,0.0281881,0.0214132,0.0221049,0.0178324,0.0165914,0.015391,0.00791423,0.00808716,0.00872803,0.00949097,0.0106812,0.0126343,0.0132548,0.017568,0.0333557,0.0262655,0.00778198,0.00343831,0.00106812,0.000498454,0.000101725,0,0.00159709,0.00309245,0.00609334,0.00780233,0.00972494,0.0115865,0.0126241,0.0138957,0.0160828,0.02005,0.0197856,0.019104,0.0195516,0.0187378,0.0166829,0.0168559,0.0162659,0.017568,0.0183512,0.0216777,0.0246582,0.0226135,0.0161845,0.0128174,0.0127462,0.0142314,0.0171814,0.0176595,0.0173136,0.0178121,0.014384,0.0162455,0.0188599,0.0220337,0.0295105,0.0376078,0.0362244,0.0294596,0.025533,0.0296529,0.027242,0.0239868,0.0190023,0.0174052,0.0174662,0.00950114,0.00772095,0.00769043,0.0086263,0.00870768,0.00939941,0.0100199,0.0109762,0.0111593,0.0131327,0.0196737,0.030955,0.0163574,0.00590007,0.00272624,0.0014445,0.000732422,0.000244141,7.12077e-05
class8,../Datasets/wang/Images/train/class8/878.jpg,0.000142415,0.00016276,0.000732422,0.0011495,0.00202433,0.00230916,0.002889,0.00297038,0.00324504,0.00346883,0.00361125,0.00386556,0.00442505,0.00485229,0.00548299,0.00599162,0.00674438,0.006663,0.006663,0.00631714,0.00619507,0.00662231,0.0059611,0.00606283,0.00587972,0.00603231,0.00667318,0.00799561,0.0086263,0.00956217,0.0112101,0.0120646,0.0129395,0.0217183,0.0283508,0.036438,0.0311279,0.0345256,0.039856,0.0417175,0.0404154,0.039266,0.0381165,0.0377401,0.038564,0.0400798,0.040741,0.0425619,0.0397339,0.0314331,0.0278117,0.021759,0.0190531,0.0186971,0.0185649,0.0196126,0.0192057,0.0174662,0.0136922,0.00921631,0.00570679,0.00349935,0.00187174,0.00192261,0.000142415,0.000356038,0.000976562,0.00218709,0.00378418,0.00364176,0.00361125,0.00302124,0.00304159,0.00342814,0.00430298,0.00423177,0.00507609,0.00508626,0.00574748,0.00650024,0.00749715,0.00899251,0.0157776,0.0297139,0.0378825,0.028656,0.029246,0.027832,0.0289103,0.0270793,0.0241496,0.0263265,0.0253296,0.0263875,0.028951,0.0311178,0.0304464,0.0316772,0.0325216,0.0349528,0.0340678,0.0319519,0.0286865,0.0277812,0.025472,0.0275065,0.0254822,0.0215149,0.0188497,0.0168762,0.0163778,0.0159098,0.0163371,0.0171102,0.0172323,0.0149638,0.013031,0.0117086,0.0104879,0.00791423,0.00587972,0.00354004,0.00171916,0.000691732,0.000244141,5.08626e-05,2.03451e-05,1.01725e-05,0.00136312,0.0012207,0.00209554,0.00316366,0.00398763,0.00522868,0.00613403,0.0138041,0.0368551,0.0335592,0.0264486,0.0298869,0.0339559,0.0322062,0.0296834,0.0286153,0.0244954,0.0239868,0.0252686,0.0233154,0.0224609,0.026001,0.0256653,0.0264587,0.0276184,0.0267029,0.0284322,0.0264282,0.0266113,0.0239461,0.0215759,0.0187378,0.0185954,0.0181071,0.0172119,0.0187073,0.0181071,0.0165202,0.0153198,0.0144552,0.0141805,0.0134481,0.0129496,0.0129191,0.0136922,0.0133769,0.0133769,0.0136007,0.0115153,0.0112915,0.00912476,0.00954183,0.00788371,0.00620524,0.00493368,0.00421143,0.00304159,0.00128174,0.000386556,8.13802e-05,1.01725e-05,1.01725e-05,0,0
class8,../Datasets/wang/Images/train/class8/879.jpg,0.00664266,0.00427246,0.00476074,0.00463867,0.00442505,0.00382487,0.00350952,0.00325521,0.00379435,0.00376383,0.00390625,0.0041097,0.00445557,0.00446574,0.0047404,0.00423177,0.00500488,0.00552368,0.00630697,0.00795492,0.00912476,0.0108032,0.0125936,0.0126139,0.0153198,0.0178121,0.0190735,0.0195821,0.0195821,0.0194397,0.0197144,0.0201721,0.0217896,0.0228271,0.0237528,0.0232544,0.021637,0.0207316,0.0192566,0.0186361,0.0169983,0.0169067,0.0154114,0.0201416,0.0194397,0.0215759,0.0218201,0.0262146,0.034139,0.035553,0.0398153,0.0311279,0.0209452,0.0323792,0.0468852,0.0461324,0.0413615,0.0264893,0.0110168,0.00597127,0.00319417,0.00220744,0.00110881,0.00186157,0.003184,0.00324504,0.00292969,0.00326538,0.00375366,0.00394694,0.00475057,0.00549316,0.00634766,0.00822957,0.00902303,0.0105794,0.0114441,0.0121969,0.0140381,0.0154317,0.0170593,0.0171916,0.0176799,0.0196126,0.0196635,0.020284,0.0197347,0.0185547,0.0194092,0.0201518,0.0223389,0.0240173,0.0220032,0.020874,0.0192057,0.0205994,0.0295614,0.0343933,0.035848,0.0275981,0.0202637,0.0179647,0.0145569,0.0145467,0.0104167,0.00856527,0.00847371,0.00946045,0.0101318,0.0106913,0.0104777,0.0109762,0.0110474,0.0111084,0.0109253,0.0114034,0.0160726,0.0191854,0.0395915,0.068807,0.056722,0.0273743,0.0108744,0.00437419,0.00171916,0.000447591,0.000132243,5.08626e-05,0.00759888,0.00662231,0.00752767,0.00963338,0.0107117,0.0117798,0.0129089,0.0140889,0.0150757,0.0168457,0.0179138,0.0181376,0.017395,0.017629,0.0172017,0.0186971,0.0184326,0.0175069,0.0191956,0.021993,0.0210775,0.0212402,0.0265503,0.0281372,0.0298258,0.0217692,0.020579,0.0174052,0.0172628,0.0173747,0.0151265,0.0138652,0.0104065,0.0101827,0.009257,0.00880941,0.0086263,0.00799561,0.00814819,0.00888062,0.00827026,0.00827026,0.00822957,0.0091451,0.00860596,0.00930786,0.00997925,0.0101827,0.0110677,0.0117289,0.0131734,0.0140686,0.0158081,0.0167236,0.0235799,0.0547078,0.0770365,0.0381266,0.016215,0.0082194,0.00406901,0.00213623,0.00104777,0.00088501
class9,../Datasets/wang/Images/train/class9/900.jpg,0.0470886,0.0234884,0.025238,0.0272319,0.0289408,0.0307007,0.0296936,0.0296122,0.0307617,0.0308431,0.0313009,0.0327352,0.0315043,0.0297139,0.0293884,0.0270284,0.0261129,0.0239868,0.0233358,0.0212504,0.0192871,0.0183512,0.0165609,0.0153809,0.0141296,0.0140279,0.0132955,0.0126038,0.0129598,0.0128886,0.0122172,0.0124207,0.0128276,0.0121053,0.0129293,0.0128174,0.013621,0.0128174,0.0138041,0.0131124,0.0131226,0.0124105,0.0115255,0.0110575,0.0101217,0.0100098,0.00991821,0.00972494,0.00942993,0.00856527,0.00819906,0.00701904,0.00606283,0.00465902,0.00344849,0.00256348,0.00177002,0.00118001,0.000630697,0.000356038,9.15527e-05,2.03451e-05,0,0,0.00886027,0.00889079,0.0108846,0.0130005,0.0155233,0.0168254,0.0209452,0.0213725,0.0223592,0.0236003,0.0233154,0.0253805,0.0253703,0.0262858,0.0257772,0.024821,0.0255229,0.0256246,0.0231425,0.0244344,0.0229085,0.0226034,0.022227,0.0199788,0.0206604,0.0207418,0.0192668,0.0191956,0.0183411,0.0177612,0.0169169,0.0164286,0.0160421,0.0153605,0.015269,0.0142924,0.0138652,0.0129496,0.0126648,0.0128682,0.0128784,0.0137533,0.0151265,0.0151978,0.0155334,0.0152181,0.0156352,0.0167135,0.0142517,0.0147603,0.0143229,0.0139567,0.0136617,0.0129801,0.011322,0.0090332,0.00674438,0.00393677,0.00172933,0.000600179,0.000223796,0.000101725,1.01725e-05,3.05176e-05,0.013621,0.00946045,0.010671,0.0120443,0.0128581,0.0135295,0.0149638,0.0145162,0.0155436,0.0154724,0.0168254,0.0169373,0.0172119,0.0170288,0.0161336,0.0162862,0.0155945,0.0157979,0.0156555,0.0158285,0.0148519,0.0147909,0.0150045,0.0144348,0.0142619,0.0135295,0.0150146,0.014211,0.0139669,0.0138041,0.0139669,0.0139669,0.0137431,0.0138448,0.01415,0.0145671,0.0162964,0.0165304,0.0176493,0.0170797,0.0181478,0.017985,0.0186056,0.0189311,0.0193176,0.0188395,0.0192566,0.0208028,0.021637,0.0218506,0.0240885,0.0246175,0.0241801,0.0233154,0.0228882,0.0203247,0.0178019,0.0149943,0.0124003,0.00906372,0.0065918,0.00459798,0.00327555,0.00484212
